"sample_id","cell_type","genotype","contrast","n_cell_type","n_genotype","n_wt","odds.ratio","SE","df","asymp.LCL","asymp.UCL","null","z.ratio","p.value"
"S5","Early_Delta","NOTCH1","NOTCH1 / WT",775,648,877,0.811693166655742,0.25455155921642,Inf,0.311480590212124,2.11520658910701,1,-0.665271454824388,0.998374966047005
"S5","Early_Delta","NOTCH2","NOTCH2 / WT",775,465,877,0.668468218012063,0.247677812691089,Inf,0.215593517807574,2.07264932191076,1,-1.08704349417362,0.966037659101731
"S5","Early_Delta","ONECUT1","ONECUT1 / WT",775,469,877,0.938526545287994,0.310653817926438,Inf,0.341516692194886,2.57917723010614,1,-0.19167318969905,0.999999739043543
"S5","Early_Delta","PAX6","PAX6 / WT",775,977,877,3.67951027768578,0.811621212608341,Inf,1.87593820301634,7.2170798919848,1,5.90619256665859,1.0473201894623e-07
"S5","Early_Delta","PBX2","PBX2 / WT",775,814,877,0.705185060930775,0.227454945895503,Inf,0.263319647202302,1.88852588647853,1,-1.08292929812627,0.966754819414936
"S5","Early_Delta","PDX1","PDX1 / WT",775,2078,877,1.64726952010908,0.453319372065245,Inf,0.710807052539888,3.81748726631847,1,1.81369625802956,0.636538928581923
"S5","Early_Delta","RFX3","RFX3 / WT",775,320,877,0.306245528237376,0.178974886383682,Inf,0.0513937641763334,1.82485803615407,1,-2.02487176829949,0.489659717649776
"S5","Early_Delta","RFX7","RFX7 / WT",775,618,877,0.641904992082171,0.219041544861799,Inf,0.226391704585086,1.82004026876855,1,-1.29914210947079,0.912196738160842
"S5","Early_Delta","RREB1","RREB1 / WT",775,640,877,0.968104389901882,0.290547911712912,Inf,0.38712197780298,2.42100981986686,1,-0.108007828892453,0.999999995872291
"S5","Early_Delta","SIM1","SIM1 / WT",775,926,877,0.360210239588764,0.129545107912045,Inf,0.120098984404425,1.08037064050155,1,-2.83915730675616,0.0915731964577596
"S5","Early_Delta","SIX2","SIX2 / WT",775,828,877,0.485359300046561,0.164622708819212,Inf,0.172260250866413,1.36754503117712,1,-2.13123486683096,0.417403155354103
"S5","Early_Delta","SIX3","SIX3 / WT",775,713,877,0.729549306245273,0.241969203166127,Inf,0.264931907721529,2.00897730598158,1,-0.950730742404702,0.984406862029322
"S5","Early_EC","CARM1","CARM1 / WT",2270,1085,877,0.693990920464455,0.133319022265831,Inf,0.385966277467663,1.24783802576497,1,-1.901546992969,0.575750661997889
"S5","Early_EC","CBX4","CBX4 / WT",2270,983,877,0.495554122045404,0.104825515540934,Inf,0.259728105670801,0.945503711436799,1,-3.31902012590062,0.0218102991113275
"S5","Early_EC","DPY30","DPY30 / WT",2270,769,877,0.610351564265805,0.131482218292693,Inf,0.316118724749958,1.17844658615644,1,-2.29189065706167,0.316704890268064
"S5","Early_EC","EOMES","EOMES / WT",2270,8,877,0.279424062386557,0.467654996357346,Inf,0.001684143599315,46.3605399636728,1,-0.761827817659278,0.996066189120987
"S5","Early_EC","FEV","FEV / WT",2270,1190,877,0.902300594179599,0.162146914520987,Inf,0.521189005828167,1.56209427511461,1,-0.57209428912209,0.999408902823061
"S5","Early_EC","GCM1","GCM1 / WT",2270,945,877,0.7423195736471,0.144862410089143,Inf,0.409024851553603,1.34720016968797,1,-1.52691784354168,0.813312227586824
"S5","Early_EC","HES1","HES1 / WT",2270,314,877,1.44185451028596,0.327628569499746,Inf,0.72032975283242,2.8861010122896,1,1.61041518058176,0.766799103689933
"S5","Early_EC","HNF1A","HNF1A / WT",2270,645,877,0.213426549970739,0.0685737528911995,Inf,0.0799987345399683,0.569395159740366,1,-4.80693116882818,4.49211464793597e-05
"S5","Early_EC","HNF4A","HNF4A / WT",2270,550,877,0.192366387628965,0.0687101312540849,Inf,0.0646200345483245,0.572652542637436,1,-4.61486238160839,0.000114260812462796
"S5","Early_EC","INSM1","INSM1 / WT",2270,208,877,0.132660303598244,0.0934414975212369,Inf,0.0154341125028208,1.14025060706029,1,-2.86777268955036,0.0847941526271414
"S5","Early_EC","ISL1","ISL1 / WT",2270,884,877,8.19818816985597,1.29641011429819,Inf,5.05792207060815,13.2881227369889,1,13.3046448119563,0
"S5","Early_EC","JMJD6","JMJD6 / WT",2270,103,877,0.573746041797943,0.270379450540952,Inf,0.136037422093752,2.41980857481955,1,-1.17891792165847,0.946954931177123
"S5","Early_EC","MAFB","MAFB / WT",2270,807,877,0.597773132301883,0.127858405804295,Inf,0.311053402546759,1.14878253951358,1,-2.40563427465082,0.25404835662544
"S5","Early_EC","MEIS1","MEIS1 / WT",2270,2664,877,2.68391761522097,0.403280106868508,Inf,1.6961710977947,4.24686741488463,1,6.57054858961739,1.50295564882441e-09
"S5","Early_EC","MEN1","MEN1 / WT",2270,326,877,0.431519795814633,0.139207944638556,Inf,0.161105705676777,1.15582085313285,1,-2.60521994562096,0.164397687531312
"S5","Early_EC","NCOA5","NCOA5 / WT",2270,1246,877,0.494743018418386,0.0988934889781136,Inf,0.268689702664777,0.910978916743665,1,-3.52054498507198,0.0109383377102825
"S5","Early_EC","NEUROG3","NEUROG3 / WT",2270,938,877,0.0663192429886413,0.0292829996147641,Inf,0.0172179247461284,0.255445534548258,1,-6.14494274858605,2.39565800530528e-08
"S5","Early_EC","NKX6-1","(NKX6-1) / WT",2270,784,877,0.460947392970502,0.108258333306089,Inf,0.224976219827805,0.944422033799515,1,-3.29758035507309,0.0234027137296977
"S5","Early_EC","NOTCH1","NOTCH1 / WT",2270,648,877,0.697912948931382,0.152986001266404,Inf,0.35731536356615,1.36317251915736,1,-1.64075141879192,0.748729173991381
"S5","Early_EC","NOTCH2","NOTCH2 / WT",2270,465,877,0.293118089700333,0.0947595827941028,Inf,0.109206420049179,0.786750581796209,1,-3.79601263606886,0.00393672567214476
"S5","Early_EC","ONECUT1","ONECUT1 / WT",2270,469,877,0.128167852528905,0.0577739513342102,Inf,0.0323510721255066,0.507772921965066,1,-4.55758853172363,0.000149823279104289
"S5","Early_EC","PAX6","PAX6 / WT",2270,977,877,1.67628823315552,0.286081901948397,Inf,0.995366798115393,2.82302187086804,1,3.02689636072057,0.0541668299137754
"S5","Early_EC","PBX2","PBX2 / WT",2270,814,877,0.65279606996575,0.151080113159053,Inf,0.321962864156468,1.32357720844362,1,-1.84280587033719,0.616559101783878
"S5","Early_EC","PDX1","PDX1 / WT",2270,2078,877,1.3253141021997,0.280658120371176,Inf,0.694119972432698,2.53048109728569,1,1.32999551184014,0.901351918127226
"S5","Early_EC","RFX3","RFX3 / WT",2270,320,877,2.09116486941842,0.438384865844911,Inf,1.10237648355615,3.9668575811623,1,3.51904664586265,0.0109966104797551
"S5","Early_EC","RFX7","RFX7 / WT",2270,618,877,0.733870353446729,0.162606205669026,Inf,0.373016686311639,1.44381127019631,1,-1.39647985283175,0.875238258539164
"S5","Early_EC","RREB1","RREB1 / WT",2270,640,877,3.92234795626637,0.668353277426966,Inf,2.33096431477663,6.60019262950462,1,8.02066159726722,1.36335387423969e-13
"S5","Early_EC","SIM1","SIM1 / WT",2270,926,877,0.185390800258828,0.0543350819336362,Inf,0.0757437472564916,0.453763512705835,1,-5.75019142805034,2.66375727031587e-07
"S5","Early_EC","SIX2","SIX2 / WT",2270,828,877,0.809527698560486,0.160287120284905,Inf,0.442188072331468,1.48202797800795,1,-1.06718914739531,0.969396876973111
"S5","Early_EC","SIX3","SIX3 / WT",2270,713,877,0.891724118155937,0.193851634446053,Inf,0.459080368467232,1.73209737884433,1,-0.527156904087569,0.999661576944275
"S5","Endo_prog","CARM1","CARM1 / WT",1236,1085,877,0.825132946870183,0.00152843483135463,Inf,0.82047812173617,0.829814180261106,1,-103.76590865374,0
"S5","Endo_prog","CBX4","CBX4 / WT",1236,983,877,0.173838976311085,0.000311790417796783,Inf,0.172889338142296,0.174793830606336,1,-975.505166790031,0
"S5","Endo_prog","DPY30","DPY30 / WT",1236,769,877,0.433332302840987,0.00080269273997305,Inf,0.430887714340334,0.435790760414112,1,-451.448349434887,0
"S5","Endo_prog","EOMES","EOMES / WT",1236,8,877,0.285468062704823,0.000512011902753572,Inf,0.283908598408386,0.287036092887977,1,-698.948467025836,0
"S5","Endo_prog","FEV","FEV / WT",1236,1190,877,0.676520805055597,0.00125315553117624,Inf,0.672704338882139,0.680358923258351,1,-210.970597472247,0
"S5","Endo_prog","GCM1","GCM1 / WT",1236,945,877,0.4149685207871,0.000744272504309565,Inf,0.412701646847678,0.41724784613663,1,-490.393834988258,0
"S5","Endo_prog","HES1","HES1 / WT",1236,314,877,0.331071576018604,0.000613269802687978,Inf,0.329203872202443,0.332949876057469,1,-596.757523067144,0
"S5","Endo_prog","HNF1A","HNF1A / WT",1236,645,877,0.232015343954333,0.000429780269609238,Inf,0.230706454708994,0.233331659047635,1,-788.689597444253,0
"S5","Endo_prog","HNF4A","HNF4A / WT",1236,550,877,0.163251048207503,0.000308638646446292,Inf,0.162311148699142,0.164196390417076,1,-958.684184354677,0
"S5","Endo_prog","INSM1","INSM1 / WT",1236,208,877,2.40761790077716,0.00431820080258003,Inf,2.39446570597805,2.42084233725741,1,489.885551512936,0
"S5","Endo_prog","ISL1","ISL1 / WT",1236,884,877,2.03775208326544,0.00365464781561547,Inf,2.02662090883057,2.04894439545121,1,396.910551067969,0
"S5","Endo_prog","JMJD6","JMJD6 / WT",1236,103,877,0.68350505141547,0.00126611191068797,Inf,0.679649126948899,0.687382852101553,1,-205.422745236561,0
"S5","Endo_prog","MAFB","MAFB / WT",1236,807,877,0.210889328997174,0.00037824415032936,Inf,0.209737288853446,0.212047697040437,1,-867.780101007423,0
"S5","Endo_prog","MEIS1","MEIS1 / WT",1236,2664,877,0.679266769821419,0.00121831071874693,Inf,0.675556090215155,0.682997831366859,1,-215.626882586641,0
"S5","Endo_prog","MEN1","MEN1 / WT",1236,326,877,0.113190435749197,0.000209672981774281,Inf,0.112551879898732,0.113832614405205,1,-1176.14651495551,0
"S5","Endo_prog","NCOA5","NCOA5 / WT",1236,1246,877,0.245600798657171,0.000454944503893693,Inf,0.244215272110666,0.246994185825146,1,-757.972160690045,0
"S5","Endo_prog","NEUROG3","NEUROG3 / WT",1236,938,877,0.0516832529009635,9.26978971653713e-05,Inf,0.0514009175441641,0.0519671390715908,1,-1651.79491442692,0
"S5","Endo_prog","NKX6-1","(NKX6-1) / WT",1236,784,877,1.44741685442233,0.00259611348761764,Inf,1.43950972163915,1.45536742056891,1,206.164527599772,0
"S5","Endo_prog","NOTCH1","NOTCH1 / WT",1236,648,877,0.408902561644731,0.000733395426394525,Inf,0.406668816674186,0.411148576099408,1,-498.602404747011,0
"S5","Endo_prog","NOTCH2","NOTCH2 / WT",1236,465,877,0.0350957494700408,6.29474644864413e-05,Inf,0.0349040267343909,0.0352885253107564,1,-1867.57901154796,0
"S5","Endo_prog","ONECUT1","ONECUT1 / WT",1236,469,877,0.217062840934298,0.000389317875317445,Inf,0.215877072913501,0.218255122133081,1,-851.690489519726,0
"S5","Endo_prog","PAX6","PAX6 / WT",1236,977,877,1.17120758426662,0.00210059985180951,Inf,1.16480966515137,1.1776406450623,1,88.1139682291181,0
"S5","Endo_prog","PBX2","PBX2 / WT",1236,814,877,0.346671797011281,0.000621802711285962,Inf,0.34477793663075,0.348576060340377,1,-590.631150642995,0
"S5","Endo_prog","PDX1","PDX1 / WT",1236,2078,877,0.961652191735212,0.00172473405757129,Inf,0.956399068748707,0.96693416805503,1,-21.8021715740728,0
"S5","Endo_prog","RFX3","RFX3 / WT",1236,320,877,0.365539546320181,0.000691078960588446,Inf,0.363434998535278,0.367656280937383,1,-532.31541528565,0
"S5","Endo_prog","RFX7","RFX7 / WT",1236,618,877,0.555666011417012,0.000996641103008481,Inf,0.55263048395304,0.558718212639041,1,-327.602989504953,0
"S5","Endo_prog","RREB1","RREB1 / WT",1236,640,877,0.211408782160089,0.000399683083305526,Inf,0.210191624355071,0.212632988167559,1,-821.954084465769,0
"S5","Endo_prog","SIM1","SIM1 / WT",1236,926,877,0.136618721600669,0.000245033990114509,Inf,0.135872407359953,0.137369135164836,1,-1109.83761142148,0
"S5","Endo_prog","SIX2","SIX2 / WT",1236,828,877,0.402673069540076,0.000722223187752157,Inf,0.400473352511107,0.404884869158255,1,-507.161257724742,0
"S5","Endo_prog","SIX3","SIX3 / WT",1236,713,877,0.38095795561561,0.000683299155961619,Inf,0.378876791963246,0.38305055106385,1,-538.050818955028,0
"S5","Mesenchyme","CARM1","CARM1 / WT",272,1085,877,0.481148595851255,0.307425917910593,Inf,0.0683594203772047,3.38657013199065,1,-1.14498566477983,0.954710132631121
"S5","Mesenchyme","CBX4","CBX4 / WT",272,983,877,0.199807588467972,0.149857815630402,Inf,0.020221405285234,1.97429762403996,1,-2.14717014034699,0.40688846584678
"S5","Mesenchyme","DPY30","DPY30 / WT",272,769,877,1.12498410334418,0.628878817493175,Inf,0.204025211905052,6.20310216056083,1,0.210673571009544,0.999999484559856
"S5","Mesenchyme","EOMES","EOMES / WT",272,8,877,42.7241185516454,51.1831359972028,Inf,1.10072421776455,1658.31756634022,1,3.13421524435744,0.0392788871649847
"S5","Mesenchyme","FEV","FEV / WT",272,1190,877,1.19904250450709,0.639303432706058,Inf,0.235307874384122,6.10988022129548,1,0.340455207271922,0.999984051018172
"S5","Mesenchyme","GCM1","GCM1 / WT",272,945,877,1.16798514661122,0.648830092485954,Inf,0.214099571553729,6.37175167051695,1,0.279526074956605,0.999996081878551
"S5","Mesenchyme","HES1","HES1 / WT",272,314,877,0.306357388786783,0.279751815670351,Inf,0.0188380438292024,4.98219722361852,1,-1.29551146982249,0.913420089664596
"S5","Mesenchyme","HNF1A","HNF1A / WT",272,645,877,0.0576025206926873,0.0752743402112996,Inf,0.00106448613931079,3.11704424098916,1,-2.18412380107115,0.382902880615178
"S5","Mesenchyme","HNF4A","HNF4A / WT",272,550,877,2.42169123577618,1.40362310786209,Inf,0.412421955655464,14.2198744781047,1,1.52598223917627,0.81380466843482
"S5","Mesenchyme","INSM1","INSM1 / WT",272,208,877,4.34660685604177,6.24032581246118,Inf,0.0541867918679794,348.664139538288,1,1.02348575693206,0.975923709437134
"S5","Mesenchyme","ISL1","ISL1 / WT",272,884,877,0.830298204039127,0.474111936427551,Inf,0.145161455495606,4.74916089313715,1,-0.325684389414186,0.999988357887945
"S5","Mesenchyme","JMJD6","JMJD6 / WT",272,103,877,9.51607234535557,6.40980621407454,Inf,1.21629091258145,74.4522810664152,1,3.34480339085256,0.0200228902709244
"S5","Mesenchyme","MAFB","MAFB / WT",272,807,877,2.7631487975532,1.44507050182392,Inf,0.559414206597905,13.6481898160079,1,1.94342353638842,0.546456818818335
"S5","Mesenchyme","MEIS1","MEIS1 / WT",272,2664,877,0.0838377493498468,0.0565655032988021,Inf,0.0106789090329804,0.658191599379705,1,-3.67402443510795,0.0062580358527814
"S5","Mesenchyme","MEN1","MEN1 / WT",272,326,877,0.945154101145558,0.711931739394749,Inf,0.0947137821364863,9.43174535702696,1,-0.0748858114519725,0.99999999970988
"S5","Mesenchyme","NCOA5","NCOA5 / WT",272,1246,877,0.295332762187053,0.208737797557352,Inf,0.0341067276609156,2.55730896520411,1,-1.72562593356794,0.695357833490966
"S5","Mesenchyme","NEUROG3","NEUROG3 / WT",272,938,877,0.367413870171517,0.246675134375738,Inf,0.0472766000930759,2.85538621069715,1,-1.4913507491367,0.831557268353795
"S5","Mesenchyme","NKX6-1","(NKX6-1) / WT",272,784,877,0.932657455195128,0.582850159035633,Inf,0.138299234646828,6.28962214398633,1,-0.111559288950018,0.99999999478216
"S5","Mesenchyme","NOTCH1","NOTCH1 / WT",272,648,877,0.989592348763349,0.618267210397926,Inf,0.146815919262385,6.67021002661706,1,-0.016745676602413,1
"S5","Mesenchyme","NOTCH2","NOTCH2 / WT",272,465,877,0.0391000768851446,0.0727793237390429,Inf,0.000132832072278257,11.5093891573238,1,-1.74153878856439,0.684951826876863
"S5","Mesenchyme","ONECUT1","ONECUT1 / WT",272,469,877,1.1924054689811,0.70686399816049,Inf,0.195046410054842,7.28970506074045,1,0.296847447122087,0.999993981935231
"S5","Mesenchyme","PAX6","PAX6 / WT",272,977,877,0.853448457871022,0.471385749028677,Inf,0.157970438012775,4.61082642679969,1,-0.286911698943737,0.999995279703391
"S5","Mesenchyme","PBX2","PBX2 / WT",272,814,877,1.64867790947667,1.19277437130045,Inf,0.180939704332053,15.0223460308532,1,0.691074199713375,0.99791170054422
"S5","Mesenchyme","PDX1","PDX1 / WT",272,2078,877,2.20618401476723,2.21646455343953,Inf,0.102583828538323,47.4465417831054,1,0.787594243300558,0.995133717976419
"S5","Mesenchyme","RFX3","RFX3 / WT",272,320,877,0.479059518048293,0.495047613022329,Inf,0.0204051994696427,11.2470364317729,1,-0.712162769783835,0.997457583551595
"S5","Mesenchyme","RFX7","RFX7 / WT",272,618,877,1.4243130936848,0.907912323254899,Inf,0.203291012303463,9.97913171790236,1,0.554860638040193,0.999519824586166
"S5","Mesenchyme","RREB1","RREB1 / WT",272,640,877,1.49674083660147,0.943664979869264,Inf,0.218217416800757,10.2660601742707,1,0.639655574683036,0.998747918395256
"S5","Mesenchyme","SIM1","SIM1 / WT",272,926,877,2.51649317896396,1.35903639767006,Inf,0.483593977896056,13.0951546322466,1,1.70884815549955,0.706204418130105
"S5","Mesenchyme","SIX2","SIX2 / WT",272,828,877,0.406561052610236,0.249654168828343,Inf,0.0623222897460956,2.65221143467211,1,-1.46568173127549,0.844104339923429
"S5","Mesenchyme","SIX3","SIX3 / WT",272,713,877,0.982221338399085,0.741071696259941,Inf,0.0980558294839397,9.83887202508959,1,-0.0237759400175772,1
"S5","None_endo","CARM1","CARM1 / WT",15365,1085,877,0.343486097650828,0.0424307912871714,Inf,0.235538208477278,0.500906838181948,1,-8.6506096351157,6.85007606193722e-14
"S5","None_endo","CBX4","CBX4 / WT",15365,983,877,1.23157329113736,0.152344502247254,Inf,0.844088534178679,1.79693564125802,1,1.68386397291948,0.722099367838823
"S5","None_endo","DPY30","DPY30 / WT",15365,769,877,1.20119210570808,0.155002628635132,Inf,0.809944472734101,1.78143381847499,1,1.42059469767711,0.864841808373411
"S5","None_endo","EOMES","EOMES / WT",15365,8,877,0.444131656811372,0.317472717074262,Inf,0.0500485741493421,3.94122973400646,1,-1.13544389373109,0.956737966671423
"S5","None_endo","FEV","FEV / WT",15365,1190,877,0.995247411956992,0.119625095998381,Inf,0.689453195139206,1.43667099955508,1,-0.0396344640149044,0.999999999997251
"S5","None_endo","GCM1","GCM1 / WT",15365,945,877,0.904369394087182,0.111581441574902,Inf,0.620435059768517,1.31824272030463,1,-0.814694997767471,0.993970046862403
"S5","None_endo","HES1","HES1 / WT",15365,314,877,0.0332984378773032,0.00930047956608189,Inf,0.0141891491679322,0.0781432312780605,1,-12.1810317522917,0
"S5","None_endo","HNF1A","HNF1A / WT",15365,645,877,2.01609475575934,0.280562032907612,Inf,1.31804460686074,3.08383953247325,1,5.03849264305352,1.38602872726823e-05
"S5","None_endo","HNF4A","HNF4A / WT",15365,550,877,2.26283340654141,0.33417720626223,Inf,1.44135621608451,3.55249796588768,1,5.52961089307888,9.56941962448887e-07
"S5","None_endo","INSM1","INSM1 / WT",15365,208,877,1.36385035854647,0.409953146626076,Inf,0.544597934692697,3.41552488912198,1,1.03235924728361,0.974691256009265
"S5","None_endo","ISL1","ISL1 / WT",15365,884,877,0.407700040217806,0.0511277363558506,Inf,0.277974812120617,0.597965411058452,1,-7.15459184885233,2.522726472165e-11
"S5","None_endo","JMJD6","JMJD6 / WT",15365,103,877,1.78025482217572,0.438531654109869,Inf,0.838983409867572,3.77755649826277,1,2.34138984751769,0.288457798461249
"S5","None_endo","MAFB","MAFB / WT",15365,807,877,1.64674053488605,0.214467711914157,Inf,1.10631860913372,2.45115138337968,1,3.82990387960917,0.00345053840018217
"S5","None_endo","MEIS1","MEIS1 / WT",15365,2664,877,0.6717130361421,0.0745584537565537,Inf,0.478584591583212,0.942776702088595,1,-3.58498284903251,0.00868180557102249
"S5","None_endo","MEN1","MEN1 / WT",15365,326,877,1.95597526653324,0.323410507879368,Inf,1.1804643296506,3.24096132953223,1,4.05751240318903,0.00137660674541917
"S5","None_endo","NCOA5","NCOA5 / WT",15365,1246,877,1.58364926051501,0.19357259279235,Inf,1.090266556469,2.30030442138123,1,3.76114191476698,0.00450236697559592
"S5","None_endo","NEUROG3","NEUROG3 / WT",15365,938,877,29.9695768841744,7.3638142889266,Inf,14.1506287970344,63.4724824952422,1,13.8382141028059,0
"S5","None_endo","NKX6-1","(NKX6-1) / WT",15365,784,877,1.03541202642493,0.137371133089937,Inf,0.69045953176069,1.55270224415839,1,0.26229498560088,0.999997514335467
"S5","None_endo","NOTCH1","NOTCH1 / WT",15365,648,877,1.00718199595944,0.133343377392504,Inf,0.672209848893164,1.50907573677349,1,0.0540538653784964,0.999999999972827
"S5","None_endo","NOTCH2","NOTCH2 / WT",15365,465,877,3.90587493701768,0.655297706493383,Inf,2.33985064135292,6.5200140359394,1,8.12101662467434,1.12687636999453e-13
"S5","None_endo","ONECUT1","ONECUT1 / WT",15365,469,877,2.38146894529978,0.364413125446621,Inf,1.49238722888188,3.80021634309773,1,5.67060332929995,4.2491465690464e-07
"S5","None_endo","PAX6","PAX6 / WT",15365,977,877,1.10279349246062,0.136002326489753,Inf,0.756689562907506,1.60720267151636,1,0.793401740920405,0.99490090978484
"S5","None_endo","PBX2","PBX2 / WT",15365,814,877,1.13063922384786,0.170121178124394,Inf,0.714085973709362,1.79018367755195,1,0.816026878886001,0.993907612864754
"S5","None_endo","PDX1","PDX1 / WT",15365,2078,877,1.11694521373297,0.182784012957667,Inf,0.677601380969037,1.84115122182432,1,0.675832169920822,0.998196785978852
"S5","None_endo","RFX3","RFX3 / WT",15365,320,877,2.07034458883932,0.348402887972818,Inf,1.23832792643202,3.46138258295314,1,4.32436409606021,0.000435817025975282
"S5","None_endo","RFX7","RFX7 / WT",15365,618,877,1.22903795421893,0.168751853619902,Inf,0.80806761935575,1.86931669668309,1,1.50200780819256,0.8261938711708
"S5","None_endo","RREB1","RREB1 / WT",15365,640,877,0.196924848983235,0.0279797898098496,Inf,0.127597861146048,0.303918857250146,1,-11.4364585135448,0
"S5","None_endo","SIM1","SIM1 / WT",15365,926,877,6.29180703405308,0.963455809311208,Inf,3.94156164777676,10.0434394514897,1,12.0111326142998,0
"S5","None_endo","SIX2","SIX2 / WT",15365,828,877,1.02640093856754,0.130180489483524,Inf,0.696769840526531,1.51197544069391,1,0.205456411756925,0.999999569673376
"S5","None_endo","SIX3","SIX3 / WT",15365,713,877,0.917521459854214,0.137893443479816,Inf,0.579796393795305,1.45196768779873,1,-0.572758298252629,0.99940423564124
"S6","Late_Alpha","CARM1","CARM1 / WT",6102,1599,494,1.60539606257952,0.189245831172743,Inf,1.12002272946801,2.3011109059992,1,4.01566112533882,0.00163710970027031
"S6","Late_Alpha","CBX4","CBX4 / WT",6102,513,494,1.18098309343277,0.163400130618188,Inf,0.773973754789606,1.80202630689094,1,1.20228334983092,0.941106350736791
"S6","Late_Alpha","DPY30","DPY30 / WT",6102,536,494,0.867556623149559,0.120521625169658,Inf,0.567591426230407,1.32604979495433,1,-1.02270170388589,0.976030412350293
"S6","Late_Alpha","EOMES","EOMES / WT",6102,7,494,0.291656174727751,0.276378973772691,Inf,0.0161423273273536,5.26958241719473,1,-1.30028995927364,0.911807662326158
"S6","Late_Alpha","FEV","FEV / WT",6102,803,494,0.970395209255592,0.124480398207019,Inf,0.655847623869723,1.43580128657027,1,-0.234271256244148,0.999998894371969
"S6","Late_Alpha","GCM1","GCM1 / WT",6102,844,494,1.01716617161017,0.129181312568414,Inf,0.690144149411326,1.49914626031475,1,0.134018412352137,0.999999980312949
"S6","Late_Alpha","HES1","HES1 / WT",6102,508,494,1.25184138052004,0.173529771827452,Inf,0.819760015701222,1.91166538007079,1,1.6203736367403,0.760931608414568
"S6","Late_Alpha","HNF1A","HNF1A / WT",6102,505,494,1.14351017960931,0.159280789677517,Inf,0.747285956126651,1.74981949031637,1,0.962750940434172,0.983192699260024
"S6","Late_Alpha","HNF4A","HNF4A / WT",6102,237,494,1.24629843517019,0.211087216914258,Inf,0.742969462258268,2.09061054109345,1,1.29997156650948,0.911915695991493
"S6","Late_Alpha","INSM1","INSM1 / WT",6102,114,494,0.0340105717649079,0.0219829791750755,Inf,0.00472386298013333,0.244867176850947,1,-5.23098323638168,5.00366139366548e-06
"S6","Late_Alpha","ISL1","ISL1 / WT",6102,680,494,0.0200870553533468,0.00679940577919994,Inf,0.0071439774349234,0.056479712659219,1,-11.5442114587152,0
"S6","Late_Alpha","JMJD6","JMJD6 / WT",6102,60,494,0.761646826527141,0.221769996193002,Inf,0.313003163715479,1.85335471205072,1,-0.93509197229423,0.985884609797207
"S6","Late_Alpha","MAFB","MAFB / WT",6102,410,494,0.721743980657612,0.107684441332246,Inf,0.457600539279796,1.13836048890009,1,-2.18555010326147,0.38198899257241
"S6","Late_Alpha","MEIS1","MEIS1 / WT",6102,2149,494,0.821354123046017,0.0944606790811944,Inf,0.578080744278943,1.16700409436085,1,-1.71122267810894,0.704677453859019
"S6","Late_Alpha","MEN1","MEN1 / WT",6102,145,494,1.09356274184213,0.217450434915271,Inf,0.595796724008262,2.0071937661891,1,0.449800322865467,0.999886958204355
"S6","Late_Alpha","NCOA5","NCOA5 / WT",6102,821,494,0.991743145024407,0.127132392843479,Inf,0.670454282474485,1.46699706663494,1,-0.0646780317428734,0.999999999899801
"S6","Late_Alpha","NEUROG3","NEUROG3 / WT",6102,58,494,0.425123124886729,0.140730880332791,Inf,0.154680324802773,1.16840762743354,1,-2.58394111503818,0.172700600861455
"S6","Late_Alpha","NKX6-1","(NKX6-1) / WT",6102,629,494,1.59899814954123,0.217661860520356,Inf,1.055104962502,2.4232613560771,1,3.44816218565643,0.0140954881235988
"S6","Late_Alpha","NOTCH1","NOTCH1 / WT",6102,390,494,1.09352379313977,0.161491617351412,Inf,0.696543279122441,1.71675518521885,1,0.605398879634851,0.99913382442455
"S6","Late_Alpha","NOTCH2","NOTCH2 / WT",6102,194,494,1.67124831920147,0.300175219382358,Inf,0.965623151680903,2.89250619102465,1,2.85934465584521,0.0867471480914738
"S6","Late_Alpha","ONECUT1","ONECUT1 / WT",6102,244,494,1.83384519508463,0.307294166536765,Inf,1.09926701734949,3.05930055796971,1,3.61891400894197,0.00767204452540526
"S6","Late_Alpha","PAX6","PAX6 / WT",6102,916,494,0.0257144954349156,0.00690262100657651,Inf,0.0113274771992697,0.0583744521255732,1,-13.6372928753351,0
"S6","Late_Alpha","PBX2","PBX2 / WT",6102,672,494,0.903722460166362,0.132869634166024,Inf,0.576798323680281,1.41594427632533,1,-0.688543452700797,0.997961427092107
"S6","Late_Alpha","PDX1","PDX1 / WT",6102,688,494,0.719612779390192,0.122534527376026,Inf,0.427803787940455,1.21046743123685,1,-1.93237650000787,0.554189728964361
"S6","Late_Alpha","RFX3","RFX3 / WT",6102,106,494,0.201340252140773,0.0627456088963542,Inf,0.0777279738487507,0.521535492627044,1,-5.14298781919214,8.00900691633188e-06
"S6","Late_Alpha","RFX7","RFX7 / WT",6102,160,494,0.761640907981608,0.151113868032412,Inf,0.415516766665997,1.39608535502815,1,-1.37234029478865,0.885153661656679
"S6","Late_Alpha","RREB1","RREB1 / WT",6102,331,494,0.617018265906607,0.0994502957200868,Inf,0.377149280581456,1.00944522517834,1,-2.99578167569426,0.0592872512711783
"S6","Late_Alpha","SIM1","SIM1 / WT",6102,78,494,0.793933360699025,0.207019541401209,Inf,0.358036713014805,1.7605182885387,1,-0.884963258720938,0.989905309517939
